Hour,Avg Weekday Entry,Avg Saturday Entry,Avg Sunday Entry,Avg Weekday Exit,Avg Saturday Exit,Avg Sunday Exit,Avg Holiday Entries,Avg Holiday Exits,month,station
1:00:00 AM,20,59,80,131,349,337,0,0,8,Hoboken
2:00:00 AM,10,46,48,58,214,206,0,0,8,Hoboken
3:00:00 AM,14,15,27,31,148,127,0,0,8,Hoboken
4:00:00 AM,25,20,18,17,47,60,0,0,8,Hoboken
5:00:00 AM,136,28,30,52,65,70,0,0,8,Hoboken
6:00:00 AM,"1,383",87,69,163,67,50,0,0,8,Hoboken
7:00:00 AM,"5,456",178,114,414,80,48,0,0,8,Hoboken
8:00:00 AM,"10,010",287,170,"1,100",181,126,0,0,8,Hoboken
9:00:00 AM,"4,125",479,351,"1,027",263,219,0,0,8,Hoboken
10:00:00 AM,"1,081",656,519,444,317,235,0,0,8,Hoboken
11:00:00 AM,729,811,654,388,416,353,0,0,8,Hoboken
12:00:00 PM,578,830,671,470,473,556,0,0,8,Hoboken
1:00:00 PM,517,771,659,649,497,472,0,0,8,Hoboken
2:00:00 PM,523,693,562,828,526,447,0,0,8,Hoboken
3:00:00 PM,566,646,545,"1,277",615,591,0,0,8,Hoboken
4:00:00 PM,860,677,518,"2,888",691,569,0,0,8,Hoboken
5:00:00 PM,"1,453",701,540,"6,767",754,748,0,0,8,Hoboken
6:00:00 PM,"1,158",670,486,"6,148",892,718,0,0,8,Hoboken
7:00:00 PM,638,582,409,"2,685",792,713,0,0,8,Hoboken
8:00:00 PM,370,458,338,"1,591",755,502,0,0,8,Hoboken
9:00:00 PM,267,378,224,"1,030",800,483,0,0,8,Hoboken
10:00:00 PM,189,303,151,787,735,417,0,0,8,Hoboken
11:00:00 PM,113,205,75,603,745,362,0,0,8,Hoboken
12:00:00 AM,"1,249","2,272","2,298","2,000","3,557","3,173","1,475","2,572",1,System-wide
1:00:00 AM,616,"1,336","1,381","1,057","1,941","2,280",778,"1,352",1,System-wide
2:00:00 AM,373,851,884,602,"1,264","1,283",499,821,1,System-wide
3:00:00 AM,359,590,626,528,954,897,369,466,1,System-wide
4:00:00 AM,768,588,514,679,711,730,446,537,1,System-wide
5:00:00 AM,"3,589","1,024",696,"1,922",940,726,735,586,1,System-wide
6:00:00 AM,"10,554","1,632","1,044","7,968","1,278",972,"1,358","1,073",1,System-wide
7:00:00 AM,"27,287","2,668","1,639","20,412","2,391","1,510","2,171","1,945",1,System-wide
8:00:00 AM,"44,369","3,694","2,339","40,087","3,473","1,860","2,812","2,741",1,System-wide
9:00:00 AM,"22,497","4,816","3,263","30,022","4,773","2,821","4,120","3,905",1,System-wide
10:00:00 AM,"8,596","5,924","4,672","10,541","5,742","4,441","4,833","4,989",1,System-wide
11:00:00 AM,"6,514","7,072","5,100","6,731","7,189","5,031","5,520","5,819",1,System-wide
12:00:00 PM,"6,298","7,388","5,185","6,551","7,858","5,286","5,719","6,264",1,System-wide
1:00:00 PM,"6,723","7,221","5,260","6,798","8,182","5,498","5,666","6,211",1,System-wide
2:00:00 PM,"7,790","7,025","5,536","7,522","7,737","5,861","5,995","6,429",1,System-wide
3:00:00 PM,"11,266","7,528","5,340","9,746","8,011","5,607","5,999","6,768",1,System-wide
4:00:00 PM,"20,638","8,276","5,481","16,465","8,458","6,021","6,619","6,831",1,System-wide
5:00:00 PM,"38,676","8,470","5,848","33,264","9,075","5,916","6,876","7,233",1,System-wide
6:00:00 PM,"28,740","8,370","5,587","32,232","9,481","6,374","6,379","7,170",1,System-wide
7:00:00 PM,"15,264","7,629","5,204","18,639","8,613","5,852","6,076","6,607",1,System-wide
8:00:00 PM,"9,975","6,702","4,148","11,023","7,849","4,961","5,278","6,446",1,System-wide
9:00:00 PM,"7,510","5,895","3,404","8,436","6,751","4,245","4,572","5,285",1,System-wide
10:00:00 PM,"5,475","4,890","2,851","6,234","5,874","3,296","3,367","4,475",1,System-wide
11:00:00 PM,"3,221","3,693","1,870","4,032","4,970","2,682","1,920","2,735",1,System-wide
